"a","b","L"
106,-119,5.5
-14,1,5.5
-14,-19,5.5
-14,-29,5.5
-14,-9,5.5
16,1,5.5
16,-19,5.5
16,-29,5.5
16,-39,5.5
16,-49,5.5
16,-59,5.5
16,-9,5.5
-24,1,5.5
26,1,5.5
26,-19,5.5
26,-29,5.5
26,-39,5.5
26,-49,5.5
26,-59,5.5
26,-9,5.5
36,-19,5.5
36,-29,5.5
36,-39,5.5
36,-49,5.5
36,-59,5.5
36,-69,5.5
36,-9,5.5
-4,1,5.5
-4,-19,5.5
-4,-29,5.5
-4,-39,5.5
46,-39,5.5
46,-49,5.5
46,-59,5.5
46,-69,5.5
46,-79,5.5
-4,-9,5.5
56,-59,5.5
56,-69,5.5
56,-79,5.5
6,1,5.5
6,-19,5.5
6,-29,5.5
6,-39,5.5
6,-49,5.5
66,-69,5.5
66,-79,5.5
66,-89,5.5
6,-9,5.5
76,-79,5.5
76,-89,5.5
76,-99,5.5
86,-109,5.5
86,-99,5.5
96,-109,5.5
104,-125,15.5
14,15,15.5
14,-15,15.5
14,25,15.5
14,-25,15.5
14,-35,15.5
14,-45,15.5
14,5,15.5
14,-5,15.5
14,-55,15.5
14,-65,15.5
14,-75,15.5
-16,15,15.5
-16,-15,15.5
-16,25,15.5
-16,-25,15.5
-16,-35,15.5
-16,-45,15.5
-16,5,15.5
-16,-5,15.5
-16,-55,15.5
24,15,15.5
24,-15,15.5
24,25,15.5
24,-25,15.5
24,-35,15.5
24,-45,15.5
24,5,15.5
24,-5,15.5
24,-55,15.5
24,-65,15.5
24,-75,15.5
24,-85,15.5
-26,15,15.5
-26,-15,15.5
-26,25,15.5
-26,-25,15.5
-26,-35,15.5
-26,-45,15.5
-26,5,15.5
-26,-5,15.5
34,15,15.5
34,-15,15.5
34,25,15.5
34,-25,15.5
34,-35,15.5
34,-45,15.5
34,5,15.5
34,-5,15.5
34,-55,15.5
34,-65,15.5
34,-75,15.5
34,-85,15.5
-36,15,15.5
-36,-15,15.5
-36,25,15.5
-36,-25,15.5
-36,-35,15.5
-36,-45,15.5
-36,5,15.5
-36,-5,15.5
4,15,15.5
4,-15,15.5
4,25,15.5
4,-25,15.5
4,-35,15.5
44,15,15.5
44,-15,15.5
44,25,15.5
44,-25,15.5
44,-35,15.5
44,-45,15.5
4,-45,15.5
44,5,15.5
44,-5,15.5
44,-55,15.5
44,-65,15.5
44,-75,15.5
44,-85,15.5
44,-95,15.5
4,5,15.5
4,-5,15.5
4,-55,15.5
-46,15,15.5
-46,-15,15.5
-46,-25,15.5
-46,-35,15.5
-46,5,15.5
-46,-5,15.5
4,-65,15.5
54,-105,15.5
54,-15,15.5
54,-25,15.5
54,-35,15.5
54,-45,15.5
54,5,15.5
54,-5,15.5
54,-55,15.5
54,-65,15.5
54,-75,15.5
54,-85,15.5
54,-95,15.5
-56,15,15.5
-56,-15,15.5
-56,-25,15.5
-56,5,15.5
-56,-5,15.5
-6,15,15.5
-6,-15,15.5
-6,25,15.5
-6,-25,15.5
-6,-35,15.5
64,-105,15.5
64,-35,15.5
64,-45,15.5
-6,-45,15.5
64,-55,15.5
64,-65,15.5
64,-75,15.5
64,-85,15.5
64,-95,15.5
-6,5,15.5
-6,-5,15.5
-6,-55,15.5
-6,-65,15.5
-66,5,15.5
-66,-5,15.5
74,-105,15.5
74,-115,15.5
74,-65,15.5
74,-75,15.5
74,-85,15.5
74,-95,15.5
84,-105,15.5
84,-115,15.5
84,-125,15.5
84,-85,15.5
84,-95,15.5
94,-105,15.5
94,-115,15.5
94,-125,15.5
94,-135,15.5
94,-95,15.5
102,-104,25.5
-108,6,25.5
12,-14,25.5
12,16,25.5
12,-24,25.5
12,26,25.5
12,-34,25.5
12,36,25.5
12,-4,25.5
12,-44,25.5
12,-54,25.5
12,6,25.5
12,-64,25.5
12,-74,25.5
12,-84,25.5
12,-94,25.5
-18,-14,25.5
-18,16,25.5
-18,-24,25.5
-18,26,25.5
-18,-34,25.5
-18,36,25.5
-18,-4,25.5
-18,-44,25.5
-18,-54,25.5
-18,6,25.5
-18,-64,25.5
-18,-74,25.5
2,-14,25.5
2,16,25.5
22,-14,25.5
22,16,25.5
22,-24,25.5
22,26,25.5
22,-34,25.5
22,36,25.5
2,-24,25.5
22,-4,25.5
22,-44,25.5
22,-54,25.5
2,26,25.5
22,6,25.5
22,-64,25.5
22,-74,25.5
22,-84,25.5
22,-94,25.5
2,-34,25.5
2,36,25.5
2,-4,25.5
2,-44,25.5
2,-54,25.5
2,6,25.5
2,-64,25.5
2,-74,25.5
-28,-14,25.5
-28,16,25.5
-28,-24,25.5
-28,26,25.5
-28,-34,25.5
-28,36,25.5
-28,-4,25.5
2,-84,25.5
-28,-44,25.5
-28,-54,25.5
-28,6,25.5
-28,-64,25.5
32,-104,25.5
32,-14,25.5
32,16,25.5
32,-24,25.5
32,26,25.5
32,-34,25.5
32,36,25.5
32,-4,25.5
32,-44,25.5
32,-54,25.5
32,6,25.5
32,-64,25.5
32,-74,25.5
32,-84,25.5
32,-94,25.5
-38,-14,25.5
-38,16,25.5
-38,-24,25.5
-38,26,25.5
-38,-34,25.5
-38,36,25.5
-38,-4,25.5
-38,-44,25.5
-38,-54,25.5
-38,6,25.5
42,-104,25.5
42,-114,25.5
42,-14,25.5
42,16,25.5
42,-24,25.5
42,26,25.5
42,-34,25.5
42,36,25.5
42,-4,25.5
42,-44,25.5
42,-54,25.5
42,6,25.5
42,-64,25.5
42,-74,25.5
42,-84,25.5
42,-94,25.5
-48,-14,25.5
-48,16,25.5
-48,-24,25.5
-48,26,25.5
-48,-34,25.5
-48,36,25.5
-48,-4,25.5
-48,-44,25.5
-48,-54,25.5
-48,6,25.5
52,-104,25.5
52,-114,25.5
52,-14,25.5
52,16,25.5
52,-24,25.5
52,26,25.5
52,-34,25.5
52,36,25.5
52,-4,25.5
52,-44,25.5
52,-54,25.5
52,6,25.5
52,-64,25.5
52,-74,25.5
52,-84,25.5
52,-94,25.5
-58,-14,25.5
-58,16,25.5
-58,-24,25.5
-58,26,25.5
-58,-34,25.5
-58,36,25.5
-58,-4,25.5
-58,-44,25.5
-58,6,25.5
62,-104,25.5
62,-114,25.5
62,-124,25.5
62,-14,25.5
62,16,25.5
62,-24,25.5
62,26,25.5
62,-34,25.5
62,36,25.5
62,-4,25.5
62,-44,25.5
62,-54,25.5
62,6,25.5
62,-64,25.5
62,-74,25.5
62,-84,25.5
62,-94,25.5
-68,-14,25.5
-68,16,25.5
-68,-24,25.5
-68,26,25.5
-68,-34,25.5
-68,36,25.5
-68,-4,25.5
-68,6,25.5
72,-104,25.5
72,-114,25.5
72,-14,25.5
72,-24,25.5
72,-34,25.5
72,-44,25.5
72,-54,25.5
72,-64,25.5
72,-74,25.5
72,-84,25.5
72,-94,25.5
-78,-14,25.5
-78,16,25.5
-78,-24,25.5
-78,26,25.5
-78,-34,25.5
-78,36,25.5
-78,-4,25.5
-78,6,25.5
-8,-14,25.5
-8,16,25.5
82,-104,25.5
82,-114,25.5
-8,-24,25.5
82,-54,25.5
-8,26,25.5
82,-64,25.5
82,-74,25.5
82,-84,25.5
82,-94,25.5
-8,-34,25.5
-8,36,25.5
-8,-4,25.5
-8,-44,25.5
-8,-54,25.5
-8,6,25.5
-8,-64,25.5
-8,-74,25.5
-88,-14,25.5
-88,16,25.5
-88,-24,25.5
-88,26,25.5
-88,-4,25.5
-88,6,25.5
92,-104,25.5
92,-114,25.5
92,-74,25.5
92,-84,25.5
92,-94,25.5
-98,-14,25.5
-98,16,25.5
-98,26,25.5
-98,-4,25.5
-98,6,25.5
-102,1,35.5
-102,11,35.5
-102,-19,35.5
-102,21,35.5
-102,-29,35.5
-102,31,35.5
-102,41,35.5
-102,-9,35.5
-112,1,35.5
-112,11,35.5
-112,-19,35.5
-112,21,35.5
-112,31,35.5
-112,41,35.5
-112,-9,35.5
-12,1,35.5
-12,11,35.5
-12,-19,35.5
-12,21,35.5
-122,1,35.5
-122,11,35.5
-122,-19,35.5
-122,21,35.5
-122,31,35.5
-12,-29,35.5
-122,-9,35.5
-12,31,35.5
-12,-39,35.5
-12,41,35.5
-12,-49,35.5
-12,51,35.5
-12,-59,35.5
-12,-69,35.5
-12,-79,35.5
-12,-89,35.5
-12,-9,35.5
-132,1,35.5
-132,11,35.5
-132,21,35.5
-132,-9,35.5
-142,11,35.5
18,1,35.5
18,-109,35.5
18,11,35.5
18,-19,35.5
18,21,35.5
18,-29,35.5
18,31,35.5
18,-39,35.5
18,41,35.5
18,-49,35.5
18,51,35.5
18,-59,35.5
18,-69,35.5
18,-79,35.5
18,-89,35.5
18,-9,35.5
18,-99,35.5
-2,1,35.5
-2,11,35.5
-2,-19,35.5
-2,21,35.5
-22,1,35.5
-22,11,35.5
-22,-19,35.5
-22,21,35.5
-22,-29,35.5
-22,31,35.5
-22,-39,35.5
-22,41,35.5
-22,-49,35.5
-22,51,35.5
-22,-59,35.5
-22,-69,35.5
-22,-79,35.5
-2,-29,35.5
-22,-9,35.5
-2,31,35.5
-2,-39,35.5
-2,41,35.5
-2,-49,35.5
-2,51,35.5
-2,-59,35.5
-2,-69,35.5
-2,-79,35.5
28,1,35.5
28,-109,35.5
28,11,35.5
28,-19,35.5
28,21,35.5
28,-29,35.5
28,31,35.5
28,-39,35.5
28,41,35.5
28,-49,35.5
28,51,35.5
28,-59,35.5
28,-69,35.5
28,-79,35.5
28,-89,35.5
-2,-89,35.5
28,-9,35.5
28,-99,35.5
-2,-9,35.5
-2,-99,35.5
-32,1,35.5
-32,11,35.5
-32,-19,35.5
-32,21,35.5
-32,-29,35.5
-32,31,35.5
-32,-39,35.5
-32,41,35.5
-32,-49,35.5
-32,51,35.5
-32,-59,35.5
-32,-69,35.5
-32,-79,35.5
-32,-9,35.5
38,1,35.5
38,-109,35.5
38,11,35.5
38,-19,35.5
38,21,35.5
38,-29,35.5
38,31,35.5
38,-39,35.5
38,41,35.5
38,-49,35.5
38,51,35.5
38,-59,35.5
38,-69,35.5
38,-79,35.5
38,-89,35.5
38,-9,35.5
38,-99,35.5
-42,1,35.5
-42,11,35.5
-42,-19,35.5
-42,21,35.5
-42,-29,35.5
-42,31,35.5
-42,-39,35.5
-42,41,35.5
-42,-49,35.5
-42,51,35.5
-42,-59,35.5
-42,-69,35.5
-42,-9,35.5
48,1,35.5
48,11,35.5
48,-19,35.5
48,21,35.5
48,-29,35.5
48,31,35.5
48,-39,35.5
48,41,35.5
48,-49,35.5
48,51,35.5
48,-59,35.5
48,-69,35.5
48,-79,35.5
48,-89,35.5
48,-9,35.5
48,-99,35.5
-52,1,35.5
-52,11,35.5
-52,-19,35.5
-52,21,35.5
-52,-29,35.5
-52,31,35.5
-52,-39,35.5
-52,41,35.5
-52,-49,35.5
-52,51,35.5
-52,-59,35.5
-52,-9,35.5
58,1,35.5
58,11,35.5
58,-19,35.5
58,21,35.5
58,-29,35.5
58,31,35.5
58,-39,35.5
58,41,35.5
58,-49,35.5
58,51,35.5
58,-59,35.5
58,-69,35.5
58,-79,35.5
58,-89,35.5
58,-9,35.5
58,-99,35.5
-62,1,35.5
-62,11,35.5
-62,-19,35.5
-62,21,35.5
-62,-29,35.5
-62,31,35.5
-62,-39,35.5
-62,41,35.5
-62,-49,35.5
-62,51,35.5
-62,-59,35.5
-62,-9,35.5
68,1,35.5
68,11,35.5
68,-19,35.5
68,21,35.5
68,-29,35.5
68,31,35.5
68,-39,35.5
68,41,35.5
68,-49,35.5
68,51,35.5
68,-59,35.5
68,-69,35.5
68,-79,35.5
68,-89,35.5
68,-9,35.5
68,-99,35.5
-72,1,35.5
-72,11,35.5
-72,-19,35.5
-72,21,35.5
-72,-29,35.5
-72,31,35.5
-72,-39,35.5
-72,41,35.5
-72,-49,35.5
-72,51,35.5
-72,-9,35.5
78,1,35.5
78,11,35.5
78,-19,35.5
78,21,35.5
78,-29,35.5
78,31,35.5
78,-39,35.5
78,41,35.5
78,-49,35.5
78,51,35.5
78,-59,35.5
78,-69,35.5
78,-79,35.5
78,-89,35.5
78,-9,35.5
78,-99,35.5
8,1,35.5
8,11,35.5
8,-19,35.5
-82,1,35.5
8,21,35.5
-82,11,35.5
-82,-19,35.5
-82,21,35.5
-82,-29,35.5
-82,31,35.5
-82,-39,35.5
-82,41,35.5
-82,51,35.5
-82,-9,35.5
8,-29,35.5
8,31,35.5
8,-39,35.5
8,41,35.5
8,-49,35.5
8,51,35.5
8,-59,35.5
8,-69,35.5
8,-79,35.5
88,-29,35.5
88,-39,35.5
88,-49,35.5
88,-59,35.5
88,-69,35.5
88,-79,35.5
88,-89,35.5
8,-89,35.5
88,-99,35.5
8,-9,35.5
8,-99,35.5
-92,1,35.5
-92,11,35.5
-92,-19,35.5
-92,21,35.5
-92,-29,35.5
-92,31,35.5
-92,-39,35.5
-92,41,35.5
-92,-9,35.5
98,-69,35.5
98,-79,35.5
98,-89,35.5
98,-99,35.5
102,-53,45.5
102,-63,45.5
102,-73,45.5
102,-83,45.5
-108,-13,45.5
-108,17,45.5
-108,-23,45.5
-108,27,45.5
-108,-3,45.5
-108,-33,45.5
-108,37,45.5
-108,47,45.5
-108,57,45.5
-108,7,45.5
-118,-13,45.5
-118,17,45.5
-118,-23,45.5
-118,27,45.5
-118,-3,45.5
-118,37,45.5
-118,47,45.5
-118,7,45.5
12,-13,45.5
12,17,45.5
12,-23,45.5
12,27,45.5
12,-3,45.5
12,-33,45.5
12,37,45.5
12,-43,45.5
12,47,45.5
12,-53,45.5
12,57,45.5
12,-63,45.5
12,67,45.5
12,7,45.5
12,-73,45.5
12,77,45.5
-128,-13,45.5
-128,17,45.5
-128,27,45.5
-128,-3,45.5
12,-83,45.5
-128,37,45.5
-128,47,45.5
-128,7,45.5
12,-93,45.5
-138,-13,45.5
-138,17,45.5
-138,27,45.5
-138,-3,45.5
-138,37,45.5
-138,7,45.5
-148,17,45.5
-148,27,45.5
-148,-3,45.5
-148,7,45.5
-158,17,45.5
-18,-13,45.5
-18,17,45.5
-18,-23,45.5
-18,27,45.5
-18,-3,45.5
-18,-33,45.5
-18,37,45.5
-18,-43,45.5
-18,47,45.5
-18,-53,45.5
-18,57,45.5
-18,-63,45.5
-18,67,45.5
-18,7,45.5
-18,-73,45.5
-18,77,45.5
-18,-83,45.5
-18,-93,45.5
2,-13,45.5
2,17,45.5
22,-13,45.5
22,17,45.5
22,-23,45.5
22,27,45.5
2,-23,45.5
22,-3,45.5
22,-33,45.5
22,37,45.5
22,-43,45.5
22,47,45.5
22,-53,45.5
22,57,45.5
22,-63,45.5
22,67,45.5
2,27,45.5
22,7,45.5
22,-73,45.5
22,77,45.5
22,-83,45.5
22,-93,45.5
2,-3,45.5
2,-33,45.5
2,37,45.5
2,-43,45.5
2,47,45.5
2,-53,45.5
2,57,45.5
2,-63,45.5
2,67,45.5
2,7,45.5
2,-73,45.5
2,77,45.5
-28,-13,45.5
-28,17,45.5
-28,-23,45.5
-28,27,45.5
-28,-3,45.5
2,-83,45.5
-28,-33,45.5
-28,37,45.5
-28,-43,45.5
-28,47,45.5
-28,-53,45.5
-28,57,45.5
-28,-63,45.5
-28,67,45.5
-28,7,45.5
-28,-73,45.5
-28,-83,45.5
-28,-93,45.5
2,-93,45.5
32,-13,45.5
32,17,45.5
32,-23,45.5
32,27,45.5
32,-3,45.5
32,-33,45.5
32,37,45.5
32,-43,45.5
32,47,45.5
32,-53,45.5
32,57,45.5
32,-63,45.5
32,67,45.5
32,7,45.5
32,-73,45.5
32,77,45.5
32,-83,45.5
32,-93,45.5
-38,-13,45.5
-38,17,45.5
-38,-23,45.5
-38,27,45.5
-38,-3,45.5
-38,-33,45.5
-38,37,45.5
-38,-43,45.5
-38,47,45.5
-38,-53,45.5
-38,57,45.5
-38,-63,45.5
-38,67,45.5
-38,7,45.5
-38,-73,45.5
-38,-83,45.5
42,-13,45.5
42,17,45.5
42,-23,45.5
42,27,45.5
42,-3,45.5
42,-33,45.5
42,37,45.5
42,-43,45.5
42,47,45.5
42,-53,45.5
42,57,45.5
42,-63,45.5
42,67,45.5
42,7,45.5
42,-73,45.5
42,77,45.5
42,-83,45.5
-48,-13,45.5
-48,17,45.5
-48,-23,45.5
-48,27,45.5
-48,-3,45.5
-48,-33,45.5
-48,37,45.5
-48,-43,45.5
-48,47,45.5
-48,-53,45.5
-48,57,45.5
-48,-63,45.5
-48,67,45.5
-48,7,45.5
-48,-73,45.5
52,-13,45.5
52,17,45.5
52,-23,45.5
52,27,45.5
52,-3,45.5
52,-33,45.5
52,37,45.5
52,-43,45.5
52,47,45.5
52,-53,45.5
52,57,45.5
52,-63,45.5
52,67,45.5
52,7,45.5
52,-73,45.5
52,77,45.5
52,-83,45.5
-58,-13,45.5
-58,17,45.5
-58,-23,45.5
-58,27,45.5
-58,-3,45.5
-58,-33,45.5
-58,37,45.5
-58,-43,45.5
-58,47,45.5
-58,-53,45.5
-58,57,45.5
-58,-63,45.5
-58,67,45.5
-58,7,45.5
-58,-73,45.5
62,-13,45.5
62,17,45.5
62,-23,45.5
62,27,45.5
62,-3,45.5
62,-33,45.5
62,37,45.5
62,-43,45.5
62,47,45.5
62,-53,45.5
62,57,45.5
62,-63,45.5
62,67,45.5
62,7,45.5
62,-73,45.5
62,77,45.5
62,-83,45.5
-68,-13,45.5
-68,17,45.5
-68,-23,45.5
-68,27,45.5
-68,-3,45.5
-68,-33,45.5
-68,37,45.5
-68,-43,45.5
-68,47,45.5
-68,-53,45.5
-68,57,45.5
-68,-63,45.5
-68,67,45.5
-68,7,45.5
72,-13,45.5
72,17,45.5
72,-23,45.5
72,27,45.5
72,-3,45.5
72,-33,45.5
72,37,45.5
72,-43,45.5
72,47,45.5
72,-53,45.5
72,57,45.5
72,-63,45.5
72,67,45.5
72,7,45.5
72,-73,45.5
72,77,45.5
72,-83,45.5
-78,-13,45.5
-78,17,45.5
-78,-23,45.5
-78,27,45.5
-78,-3,45.5
-78,-33,45.5
-78,37,45.5
-78,-43,45.5
-78,47,45.5
-78,-53,45.5
-78,57,45.5
-78,67,45.5
-78,7,45.5
-8,-13,45.5
-8,17,45.5
82,-13,45.5
82,17,45.5
82,-23,45.5
82,27,45.5
-8,-23,45.5
82,-3,45.5
82,-33,45.5
82,37,45.5
82,-43,45.5
82,47,45.5
82,-53,45.5
82,57,45.5
82,-63,45.5
82,67,45.5
-8,27,45.5
82,7,45.5
82,-73,45.5
82,77,45.5
82,-83,45.5
-8,-3,45.5
-8,-33,45.5
-8,37,45.5
-8,-43,45.5
-8,47,45.5
-8,-53,45.5
-8,57,45.5
-8,-63,45.5
-8,67,45.5
-8,7,45.5
-8,-73,45.5
-8,77,45.5
-88,-13,45.5
-88,17,45.5
-88,-23,45.5
-88,27,45.5
-8,-83,45.5
-88,-3,45.5
-88,-33,45.5
-88,37,45.5
-88,-43,45.5
-88,47,45.5
-88,57,45.5
-88,67,45.5
-88,7,45.5
-8,-93,45.5
92,-13,45.5
92,-23,45.5
92,-33,45.5
92,-43,45.5
92,-53,45.5
92,-63,45.5
92,-73,45.5
92,-83,45.5
-98,-13,45.5
-98,17,45.5
-98,-23,45.5
-98,27,45.5
-98,-3,45.5
-98,-33,45.5
-98,37,45.5
-98,-43,45.5
-98,47,45.5
-98,57,45.5
-98,7,45.5
-106,14,55.5
-106,-16,55.5
-106,24,55.5
-106,-26,55.5
-106,34,55.5
-106,-36,55.5
-106,4,55.5
-106,44,55.5
-106,54,55.5
-106,-6,55.5
-106,64,55.5
-106,74,55.5
-116,14,55.5
-116,-16,55.5
-116,24,55.5
-116,-26,55.5
-116,34,55.5
-116,4,55.5
-116,44,55.5
-116,54,55.5
-116,-6,55.5
-116,64,55.5
-126,14,55.5
-126,-16,55.5
-126,24,55.5
-126,34,55.5
-126,4,55.5
-126,44,55.5
-126,54,55.5
-126,-6,55.5
-126,64,55.5
-136,14,55.5
-136,24,55.5
-136,34,55.5
-136,4,55.5
-136,44,55.5
-136,54,55.5
-136,-6,55.5
14,14,55.5
14,-16,55.5
14,24,55.5
14,-26,55.5
14,34,55.5
14,-36,55.5
14,4,55.5
14,44,55.5
14,-46,55.5
14,54,55.5
14,-56,55.5
14,-6,55.5
-146,14,55.5
-146,24,55.5
-146,34,55.5
-146,4,55.5
14,64,55.5
-146,44,55.5
14,-66,55.5
14,74,55.5
14,-76,55.5
14,84,55.5
14,94,55.5
-156,24,55.5
-16,14,55.5
-16,-16,55.5
-16,24,55.5
-16,-26,55.5
-16,34,55.5
-16,-36,55.5
-16,4,55.5
-16,44,55.5
-16,-46,55.5
-16,54,55.5
-16,-56,55.5
-16,-6,55.5
-16,64,55.5
-16,-66,55.5
-16,74,55.5
-16,-76,55.5
-16,84,55.5
24,14,55.5
24,-16,55.5
24,24,55.5
24,-26,55.5
24,34,55.5
24,-36,55.5
24,4,55.5
24,44,55.5
24,-46,55.5
24,54,55.5
24,-56,55.5
24,-6,55.5
24,64,55.5
24,-66,55.5
24,74,55.5
24,-76,55.5
24,84,55.5
24,94,55.5
-26,14,55.5
-26,-16,55.5
-26,24,55.5
-26,-26,55.5
-26,34,55.5
-26,-36,55.5
-26,4,55.5
-26,44,55.5
-26,-46,55.5
-26,54,55.5
-26,-56,55.5
-26,-6,55.5
-26,64,55.5
-26,-66,55.5
-26,74,55.5
